"","mod_name","beta","std","t.value","p.value","CI.Lower_95CI","CI.Upper_95CI","dependent","factor","p.corrected","Sig"
"302","vol.APARC.parahpal~test_timing",-1.843322e-02,0.04067668,-0.453164292,0.650686395,-0.098410126, 0.061543686,"vol.APARC.parahpal","test_timing",0.95949449,FALSE
"303","vol.APARC.paracn~test_timing",-1.923814e-02,0.03946794,-0.487437173,0.626226706,-0.096838460, 0.058362179,"vol.APARC.paracn","test_timing",0.95949449,FALSE
"304","vol.APARC.parsopc~test_timing", 3.495052e-03,0.04049954, 0.086298555,0.931274067,-0.076133569, 0.083123673,"vol.APARC.parsopc","test_timing",0.95949449,FALSE
"305","vol.APARC.parsobis~test_timing",-3.049632e-02,0.03988799,-0.764548945,0.445009746,-0.108922526, 0.047929887,"vol.APARC.parsobis","test_timing",0.95949449,FALSE
"306","vol.APARC.parstgris~test_timing",-5.721857e-02,0.04350619,-1.315182322,0.189233428,-0.142758751, 0.028321602,"vol.APARC.parstgris","test_timing",0.95949449,FALSE
"307","vol.APARC.pericc~test_timing", 2.651911e-02,0.04372821, 0.606453146,0.544572235,-0.059457589, 0.112495810,"vol.APARC.pericc","test_timing",0.95949449,FALSE
"308","vol.APARC.postcn~test_timing",-4.631210e-02,0.04042529,-1.145621973,0.252665054,-0.125794733, 0.033170528,"vol.APARC.postcn","test_timing",0.95949449,FALSE
"309","vol.APARC.ptcate~test_timing", 1.548580e-02,0.03915287, 0.395521357,0.692677802,-0.061495048, 0.092466641,"vol.APARC.ptcate","test_timing",0.95949449,FALSE
"310","vol.APARC.precn~test_timing", 1.126186e-02,0.03812204, 0.295415852,0.767835894,-0.063692220, 0.086215933,"vol.APARC.precn","test_timing",0.95949449,FALSE
"311","vol.APARC.pc~test_timing", 3.426936e-03,0.03841711, 0.089203372,0.928966791,-0.072107283, 0.078961154,"vol.APARC.pc","test_timing",0.95949449,FALSE
"312","vol.APARC.rracate~test_timing", 2.630222e-02,0.03437271, 0.765206374,0.444618696,-0.041280062, 0.093884492,"vol.APARC.rracate","test_timing",0.95949449,FALSE
"313","vol.APARC.rrmdfr~test_timing",-8.153237e-04,0.03667960,-0.022228262,0.982277419,-0.072933318, 0.071302670,"vol.APARC.rrmdfr","test_timing",0.98227742,FALSE
"314","vol.APARC.sufr~test_timing", 5.377617e-02,0.03305970, 1.626638163,0.104634252,-0.011224521, 0.118776853,"vol.APARC.sufr","test_timing",0.95949449,FALSE
"315","vol.APARC.supl~test_timing", 4.682135e-03,0.03914850, 0.119599342,0.904863087,-0.072290123, 0.081654394,"vol.APARC.supl","test_timing",0.95949449,FALSE
"316","vol.APARC.sutm~test_timing", 1.813364e-02,0.03588497, 0.505326760,0.613619260,-0.052421991, 0.088689262,"vol.APARC.sutm","test_timing",0.95949449,FALSE
"317","vol.APARC.sm~test_timing",-3.349241e-02,0.03616702,-0.926048234,0.355002536,-0.104602599, 0.037617782,"vol.APARC.sm","test_timing",0.95949449,FALSE
"318","vol.APARC.frpole~test_timing", 3.253479e-02,0.04017324, 0.809862195,0.418520945,-0.046452266, 0.111521839,"vol.APARC.frpole","test_timing",0.95949449,FALSE
"319","vol.APARC.tmpole~test_timing", 4.039329e-02,0.04161284, 0.970692909,0.332312238,-0.041424253, 0.122210830,"vol.APARC.tmpole","test_timing",0.95949449,FALSE
"320","vol.APARC.trvtm~test_timing", 3.574187e-02,0.04023184, 0.888397510,0.374883105,-0.043360407, 0.114844141,"vol.APARC.trvtm","test_timing",0.95949449,FALSE
"321","vol.APARC.insula~test_timing",-4.404310e-03,0.03901764,-0.112879988,0.910184689,-0.081119265, 0.072310645,"vol.APARC.insula","test_timing",0.95949449,FALSE
"322","vol.ASEG.tp~test_timing",-4.653213e-02,0.03526018,-1.319679352,0.187728321,-0.115859324, 0.022795059,"vol.ASEG.tp","test_timing",0.56318496,FALSE
"323","vol.ASEG.caudate~test_timing",-2.265014e-02,0.04366441,-0.518732249,0.604246264,-0.108501407, 0.063201127,"vol.ASEG.caudate","test_timing",0.77459953,FALSE
"324","vol.ASEG.putamen~test_timing", 3.920933e-02,0.04460408, 0.879052559,0.379922513,-0.048489468, 0.126908126,"vol.ASEG.putamen","test_timing",0.76298059,FALSE
"325","vol.ASEG.pallidum~test_timing",-7.109441e-03,0.03832728,-0.185492982,0.852940322,-0.082467041, 0.068248158,"vol.ASEG.pallidum","test_timing",0.85294032,FALSE
"326","vol.ASEG.hpus~test_timing",-2.420495e-02,0.04246711,-0.569969305,0.569031821,-0.107702119, 0.059292222,"vol.ASEG.hpus","test_timing",0.77459953,FALSE
"327","vol.ASEG.amygdala~test_timing",-1.573342e-02,0.03922080,-0.401149867,0.688532916,-0.092847819, 0.061380983,"vol.ASEG.amygdala","test_timing",0.77459953,FALSE
"328","vol.ASEG.aa~test_timing",-1.036282e-01,0.03919884,-2.643653988,0.008537681,-0.180699411,-0.026556943,"vol.ASEG.aa","test_timing",0.07683913,FALSE
"329","vol.ASEG.vedc~test_timing",-5.884667e-02,0.03807455,-1.545564667,0.123033438,-0.133707357, 0.016014013,"vol.ASEG.vedc","test_timing",0.55365047,FALSE
"330","bl.vol.ASEG.subcorticalgv~test_timing",-2.695281e-02,0.03366720,-0.800565747,0.423878104,-0.092939315, 0.039033696,"bl.vol.ASEG.subcorticalgv","test_timing",0.76298059,FALSE
"331","dtifa_fx~test_timing",-3.251421e-02,0.04543727,-0.715584700,0.474702836,-0.121864280, 0.056835853,"dtifa_fx","test_timing",0.66198780,FALSE
"332","dtifa_cgc~test_timing",-5.446659e-02,0.04498489,-1.210775162,0.226760726,-0.142927071, 0.033993901,"dtifa_cgc","test_timing",0.49322988,FALSE
"333","dtifa_cgh~test_timing", 3.633990e-03,0.04351142, 0.083518071,0.933485144,-0.081928998, 0.089196978,"dtifa_cgh","test_timing",0.98261594,FALSE
"334","dtifa_cst~test_timing",-5.635279e-02,0.04626406,-1.218068430,0.223980472,-0.147328693, 0.034623119,"dtifa_cst","test_timing",0.49322988,FALSE
"335","dtifa_atr~test_timing",-7.230870e-02,0.04184014,-1.728213809,0.084791026,-0.154585191, 0.009967791,"dtifa_atr","test_timing",0.49322988,FALSE
"336","dtifa_unc~test_timing",-4.165977e-02,0.04336357,-0.960708855,0.337331091,-0.126932019, 0.043612483,"dtifa_unc","test_timing",0.56221849,FALSE
"337","dtifa_ilf~test_timing", 3.490880e-02,0.04797185, 0.727693430,0.467265258,-0.059425397, 0.129243001,"dtifa_ilf","test_timing",0.66198780,FALSE
"338","dtifa_ifo~test_timing",-2.530364e-02,0.04367380,-0.579377962,0.562689629,-0.111185928, 0.060578657,"dtifa_ifo","test_timing",0.66198780,FALSE
"339","dtifa_slf~test_timing",-7.984128e-02,0.04559064,-1.751264720,0.080735701,-0.169492956, 0.009810387,"dtifa_slf","test_timing",0.49322988,FALSE
"340","dtifa_tslf~test_timing",-7.602522e-02,0.04476073,-1.698480557,0.090264649,-0.164044905, 0.011994460,"dtifa_tslf","test_timing",0.49322988,FALSE
"341","dtifa_pslf~test_timing",-6.396051e-02,0.04589345,-1.393673887,0.164259455,-0.154207641, 0.026286626,"dtifa_pslf","test_timing",0.49322988,FALSE
"342","dtifa_scs~test_timing",-1.615315e-02,0.04125762,-0.391519132,0.695640772,-0.097284147, 0.064977853,"dtifa_scs","test_timing",0.77293419,FALSE
"343","dtifa_fscs~test_timing",-5.335431e-02,0.04248303,-1.255897029,0.209952241,-0.136895022, 0.030186399,"dtifa_fscs","test_timing",0.49322988,FALSE
"344","dtifa_pscs~test_timing", 5.030469e-04,0.04189685, 0.012006794,0.990426719,-0.081884979, 0.082891073,"dtifa_pscs","test_timing",0.99042672,FALSE
"345","dtifa_sifc~test_timing",-4.755122e-02,0.04097610,-1.160462329,0.246614940,-0.128128640, 0.033026191,"dtifa_sifc","test_timing",0.49322988,FALSE
"346","dtifa_ifsfc~test_timing",-6.636593e-02,0.04548932,-1.458934421,0.145438480,-0.155818357, 0.023086490,"dtifa_ifsfc","test_timing",0.49322988,FALSE
"347","dtifa_fxcut~test_timing",-5.904319e-02,0.04300155,-1.373047798,0.170575811,-0.143603542, 0.025517170,"dtifa_fxcut","test_timing",0.49322988,FALSE
"348","bl.dtifa_fmaj~test_timing",-2.986735e-02,0.05089312,-0.586864202,0.557655738,-0.129616025, 0.069881328,"bl.dtifa_fmaj","test_timing",0.66198780,FALSE
"349","bl.dtifa_fmin~test_timing",-2.775358e-02,0.04569995,-0.607299908,0.544027452,-0.117323835, 0.061816682,"bl.dtifa_fmin","test_timing",0.66198780,FALSE
"350","bl.dtifa_cc~test_timing",-4.413005e-02,0.04434936,-0.995054874,0.320365183,-0.131053190, 0.042793100,"bl.dtifa_cc","test_timing",0.56221849,FALSE
"351","dtimd_fx~test_timing", 5.813259e-02,0.05142618, 1.130408483,0.259042348,-0.042994365, 0.159259537,"dtimd_fx","test_timing",0.98625076,FALSE
"352","dtimd_cgc~test_timing", 3.898047e-02,0.04294811, 0.907617850,0.364675729,-0.045474793, 0.123435733,"dtimd_cgc","test_timing",0.98625076,FALSE
"353","dtimd_cgh~test_timing",-5.868443e-02,0.04383794,-1.338667742,0.181507508,-0.144889502, 0.027520634,"dtimd_cgh","test_timing",0.98625076,FALSE
"354","dtimd_cst~test_timing",-3.128212e-02,0.04288155,-0.729500598,0.466160826,-0.115606499, 0.053042264,"dtimd_cst","test_timing",0.98625076,FALSE
"355","dtimd_atr~test_timing", 1.172977e-02,0.04612719, 0.254291920,0.799412459,-0.078976987, 0.102436529,"dtimd_atr","test_timing",0.98625076,FALSE
"356","dtimd_unc~test_timing", 2.670077e-02,0.04579148, 0.583094802,0.560187603,-0.063345830, 0.116747375,"dtimd_unc","test_timing",0.98625076,FALSE
"357","dtimd_ilf~test_timing", 3.990259e-02,0.04753773, 0.839387787,0.401798168,-0.053577927, 0.133383104,"dtimd_ilf","test_timing",0.98625076,FALSE
"358","dtimd_ifo~test_timing", 2.903819e-02,0.04763754, 0.609565280,0.542527009,-0.064638594, 0.122714970,"dtimd_ifo","test_timing",0.98625076,FALSE
"359","dtimd_slf~test_timing", 4.313601e-02,0.04775962, 0.903190085,0.367017448,-0.050780838, 0.137052868,"dtimd_slf","test_timing",0.98625076,FALSE
"360","dtimd_tslf~test_timing", 4.131629e-02,0.04801774, 0.860437945,0.390109424,-0.053108149, 0.135740721,"dtimd_tslf","test_timing",0.98625076,FALSE
"361","dtimd_pslf~test_timing", 3.932568e-02,0.04733947, 0.830716495,0.406673899,-0.053764972, 0.132416328,"dtimd_pslf","test_timing",0.98625076,FALSE
"362","dtimd_scs~test_timing", 3.766910e-03,0.04590057, 0.082066737,0.934638382,-0.086494227, 0.094028048,"dtimd_scs","test_timing",0.98625076,FALSE
"363","dtimd_fscs~test_timing", 1.681321e-03,0.04593021, 0.036605995,0.970819066,-0.088638088, 0.092000730,"dtimd_fscs","test_timing",0.98625076,FALSE
"364","dtimd_pscs~test_timing", 1.334275e-02,0.04669150, 0.285764025,0.775220084,-0.078473707, 0.105159211,"dtimd_pscs","test_timing",0.98625076,FALSE
"365","dtimd_sifc~test_timing",-4.319025e-03,0.04293784,-0.100587863,0.919932558,-0.088754089, 0.080116038,"dtimd_sifc","test_timing",0.98625076,FALSE
"366","dtimd_ifsfc~test_timing",-8.028644e-04,0.04655714,-0.017244712,0.986250763,-0.092355101, 0.090749372,"dtimd_ifsfc","test_timing",0.98625076,FALSE
"367","dtimd_fxcut~test_timing", 9.067310e-02,0.05009675, 1.809959669,0.071119895,-0.007839604, 0.189185795,"dtimd_fxcut","test_timing",0.98625076,FALSE
"368","bl.dtimd_fmaj~test_timing",-7.794671e-03,0.04961658,-0.157098111,0.875253916,-0.105041375, 0.089452034,"bl.dtimd_fmaj","test_timing",0.98625076,FALSE
"369","bl.dtimd_fmin~test_timing",-1.032675e-02,0.05100186,-0.202477977,0.839655272,-0.110288558, 0.089635052,"bl.dtimd_fmin","test_timing",0.98625076,FALSE
"370","bl.dtimd_cc~test_timing",-8.787438e-03,0.05141705,-0.170905141,0.864392538,-0.109563005, 0.091988128,"bl.dtimd_cc","test_timing",0.98625076,FALSE
"371","thk.APARC.bankssts~pt_m_INT",-2.214991e-02,0.04107792,-0.539216997,0.590029104,-0.102898953, 0.058599124,"thk.APARC.bankssts","pt_m_INT",0.87505108,FALSE
"372","thk.APARC.cdacate~pt_m_INT",-2.970234e-02,0.04284784,-0.693205117,0.488572374,-0.113930593, 0.054525912,"thk.APARC.cdacate","pt_m_INT",0.87505108,FALSE
"373","thk.APARC.cdmdfr~pt_m_INT",-4.826073e-02,0.04427424,-1.090040779,0.276333851,-0.135292941, 0.038771481,"thk.APARC.cdmdfr","pt_m_INT",0.85412281,FALSE
"374","thk.APARC.cuneus~pt_m_INT",-6.143276e-02,0.04404174,-1.394875814,0.163806654,-0.148007922, 0.025142410,"thk.APARC.cuneus","pt_m_INT",0.69617828,FALSE
"375","thk.APARC.ehinal~pt_m_INT",-7.683154e-03,0.04403459,-0.174479968,0.861574186,-0.094244272, 0.078877964,"thk.APARC.ehinal","pt_m_INT",0.97645074,FALSE
"376","thk.APARC.fusiform~pt_m_INT",-1.153365e-02,0.04550213,-0.253475040,0.800027890,-0.100979588, 0.077912279,"thk.APARC.fusiform","pt_m_INT",0.96262672,FALSE
"377","thk.APARC.ifpl~pt_m_INT",-2.947950e-02,0.03864959,-0.762737596,0.446057439,-0.105455031, 0.046496040,"thk.APARC.ifpl","pt_m_INT",0.87505108,FALSE
"378","thk.APARC.iftm~pt_m_INT",-7.599517e-02,0.04456675,-1.705198694,0.088912988,-0.163602376, 0.011612045,"thk.APARC.iftm","pt_m_INT",0.66050485,FALSE
"379","thk.APARC.ihcate~pt_m_INT", 3.147201e-03,0.04534402, 0.069407179,0.944699271,-0.085987934, 0.092282335,"thk.APARC.ihcate","pt_m_INT",0.98837184,FALSE
"380","thk.APARC.locc~pt_m_INT",-5.910736e-02,0.03761295,-1.571462994,0.116844630,-0.133045110, 0.014830398,"thk.APARC.locc","pt_m_INT",0.66050485,FALSE
"381","thk.APARC.lobfr~pt_m_INT",-1.384620e-02,0.04599689,-0.301024579,0.763547979,-0.104264715, 0.076572323,"thk.APARC.lobfr","pt_m_INT",0.96262672,FALSE
"382","thk.APARC.lingual~pt_m_INT",-6.772594e-02,0.04533699,-1.493834063,0.135986293,-0.156847249, 0.021395370,"thk.APARC.lingual","pt_m_INT",0.66050485,FALSE
"383","thk.APARC.mobfr~pt_m_INT", 5.395533e-02,0.04263963, 1.265379956,0.206452052,-0.029863632, 0.137774294,"thk.APARC.mobfr","pt_m_INT",0.70193698,FALSE
"384","thk.APARC.mdtm~pt_m_INT",-3.508035e-02,0.03942906,-0.889707974,0.374143175,-0.112588128, 0.042427431,"thk.APARC.mdtm","pt_m_INT",0.87505108,FALSE
"385","thk.APARC.parahpal~pt_m_INT",-1.049148e-02,0.04635655,-0.226321402,0.821063966,-0.101616990, 0.080634032,"thk.APARC.parahpal","pt_m_INT",0.96262672,FALSE
"386","thk.APARC.paracn~pt_m_INT",-1.303084e-01,0.04462444,-2.920113623,0.003691679,-0.218029047,-0.042587823,"thk.APARC.paracn","pt_m_INT",0.12551708,TRUE
"387","thk.APARC.parsopc~pt_m_INT", 6.181254e-04,0.04238636, 0.014583118,0.988371844,-0.082702983, 0.083939234,"thk.APARC.parsopc","pt_m_INT",0.98837184,FALSE
"388","thk.APARC.parsobis~pt_m_INT",-2.141937e-02,0.04288024,-0.499516130,0.617683117,-0.105711314, 0.062872573,"thk.APARC.parsobis","pt_m_INT",0.87505108,FALSE
"389","thk.APARC.parstgris~pt_m_INT",-3.625423e-02,0.04108164,-0.882492252,0.378026515,-0.117010569, 0.044502114,"thk.APARC.parstgris","pt_m_INT",0.87505108,FALSE
"390","thk.APARC.pericc~pt_m_INT",-7.186003e-02,0.04350612,-1.651722114,0.099354980,-0.157382304, 0.013662252,"thk.APARC.pericc","pt_m_INT",0.66050485,FALSE
"391","thk.APARC.postcn~pt_m_INT", 1.063615e-02,0.04242488, 0.250705434,0.802167141,-0.072760679, 0.094032977,"thk.APARC.postcn","pt_m_INT",0.96262672,FALSE
"392","thk.APARC.ptcate~pt_m_INT",-3.248094e-02,0.04169857,-0.778946078,0.436459731,-0.114450006, 0.049488135,"thk.APARC.ptcate","pt_m_INT",0.87505108,FALSE
"393","thk.APARC.precn~pt_m_INT",-7.173571e-02,0.04242684,-1.690809452,0.091631341,-0.155136394, 0.011664974,"thk.APARC.precn","pt_m_INT",0.66050485,FALSE
"394","thk.APARC.pc~pt_m_INT",-2.590958e-02,0.04719682,-0.548968719,0.583325025,-0.118686850, 0.066867696,"thk.APARC.pc","pt_m_INT",0.87505108,FALSE
"395","thk.APARC.rracate~pt_m_INT",-2.009395e-03,0.04078809,-0.049264270,0.960732625,-0.082188683, 0.078169893,"thk.APARC.rracate","pt_m_INT",0.98837184,FALSE
"396","thk.APARC.rrmdfr~pt_m_INT",-5.176862e-03,0.04139273,-0.125066938,0.900531706,-0.086544726, 0.076191003,"thk.APARC.rrmdfr","pt_m_INT",0.98767994,FALSE
"397","thk.APARC.sufr~pt_m_INT",-3.792275e-02,0.04471591,-0.848081748,0.396886072,-0.125823171, 0.049977674,"thk.APARC.sufr","pt_m_INT",0.87505108,FALSE
"398","thk.APARC.supl~pt_m_INT",-2.642801e-02,0.04395970,-0.601187269,0.548046683,-0.112841922, 0.059985893,"thk.APARC.supl","pt_m_INT",0.87505108,FALSE
"399","thk.APARC.sutm~pt_m_INT",-2.868758e-02,0.04176333,-0.686908211,0.492527956,-0.110783956, 0.053408805,"thk.APARC.sutm","pt_m_INT",0.87505108,FALSE
"400","thk.APARC.sm~pt_m_INT",-2.642486e-02,0.03681318,-0.717809758,0.473282392,-0.098790458, 0.045940743,"thk.APARC.sm","pt_m_INT",0.87505108,FALSE
"401","thk.APARC.frpole~pt_m_INT", 7.684083e-02,0.04370245, 1.758273030,0.079445329,-0.009067368, 0.162749037,"thk.APARC.frpole","pt_m_INT",0.66050485,FALSE
"402","thk.APARC.tmpole~pt_m_INT", 1.739768e-02,0.04370504, 0.398070319,0.690785042,-0.068515625, 0.103310986,"thk.APARC.tmpole","pt_m_INT",0.93946766,FALSE
"403","thk.APARC.trvtm~pt_m_INT",-5.723182e-02,0.04321128,-1.324464870,0.186084707,-0.142174502, 0.027710865,"thk.APARC.trvtm","pt_m_INT",0.70193698,FALSE
"404","thk.APARC.insula~pt_m_INT",-2.422181e-02,0.04579727,-0.528891922,0.597165930,-0.114247916, 0.065804302,"thk.APARC.insula","pt_m_INT",0.87505108,FALSE
"405","sulc.APARC.bankssts~pt_m_INT",-4.785828e-02,0.04144672,-1.154694123,0.248886625,-0.129332276, 0.033615714,"sulc.APARC.bankssts","pt_m_INT",0.76374426,FALSE
"406","sulc.APARC.cdacate~pt_m_INT", 1.454410e-02,0.03666807, 0.396642103,0.691837263,-0.057536261, 0.086624465,"sulc.APARC.cdacate","pt_m_INT",0.87438294,FALSE
"407","sulc.APARC.cdmdfr~pt_m_INT", 9.611405e-03,0.04145340, 0.231860472,0.816761784,-0.071875729, 0.091098539,"sulc.APARC.cdmdfr","pt_m_INT",0.87438294,FALSE
"408","sulc.APARC.cuneus~pt_m_INT", 4.019268e-02,0.04384285, 0.916744092,0.359814356,-0.045991530, 0.126376885,"sulc.APARC.cuneus","pt_m_INT",0.76374426,FALSE
"409","sulc.APARC.ehinal~pt_m_INT", 2.121950e-02,0.04304349, 0.492978262,0.622291223,-0.063393350, 0.105832359,"sulc.APARC.ehinal","pt_m_INT",0.87438294,FALSE
"410","sulc.APARC.fusiform~pt_m_INT",-6.254096e-02,0.04373314,-1.430058951,0.153459839,-0.148509490, 0.023427566,"sulc.APARC.fusiform","pt_m_INT",0.76374426,FALSE
"411","sulc.APARC.ifpl~pt_m_INT", 6.129554e-02,0.04325355, 1.417121764,0.157204906,-0.023730234, 0.146321323,"sulc.APARC.ifpl","pt_m_INT",0.76374426,FALSE
"412","sulc.APARC.iftm~pt_m_INT", 5.028293e-02,0.04262638, 1.179619967,0.238833746,-0.033509992, 0.134075852,"sulc.APARC.iftm","pt_m_INT",0.76374426,FALSE
"413","sulc.APARC.ihcate~pt_m_INT",-7.298727e-02,0.04207100,-1.734859363,0.083515379,-0.155688459, 0.009713913,"sulc.APARC.ihcate","pt_m_INT",0.76374426,FALSE
"414","sulc.APARC.locc~pt_m_INT", 2.097880e-02,0.04263445, 0.492062215,0.622938077,-0.062829982, 0.104787585,"sulc.APARC.locc","pt_m_INT",0.87438294,FALSE
"415","sulc.APARC.lobfr~pt_m_INT",-4.168802e-02,0.04557383,-0.914735881,0.360866640,-0.131274897, 0.047898861,"sulc.APARC.lobfr","pt_m_INT",0.76374426,FALSE
"416","sulc.APARC.lingual~pt_m_INT", 1.795354e-02,0.04514110, 0.397720438,0.691042758,-0.070782700, 0.106689776,"sulc.APARC.lingual","pt_m_INT",0.87438294,FALSE
"417","sulc.APARC.mobfr~pt_m_INT",-1.196357e-02,0.03908710,-0.306074653,0.759702785,-0.088799142, 0.064872001,"sulc.APARC.mobfr","pt_m_INT",0.87438294,FALSE
"418","sulc.APARC.mdtm~pt_m_INT",-7.380267e-03,0.04307689,-0.171327752,0.864050378,-0.092058782, 0.077298248,"sulc.APARC.mdtm","pt_m_INT",0.87438294,FALSE
"419","sulc.APARC.parahpal~pt_m_INT",-4.888004e-02,0.04631002,-1.055496006,0.291818581,-0.139914078, 0.042154002,"sulc.APARC.parahpal","pt_m_INT",0.76374426,FALSE
"420","sulc.APARC.paracn~pt_m_INT", 3.586316e-02,0.04296200, 0.834764620,0.404335198,-0.048589514, 0.120315837,"sulc.APARC.paracn","pt_m_INT",0.76374426,FALSE
"421","sulc.APARC.parsopc~pt_m_INT",-9.493818e-03,0.04073043,-0.233089100,0.815808257,-0.089559761, 0.070572125,"sulc.APARC.parsopc","pt_m_INT",0.87438294,FALSE
