"","mod_name","beta","std","t.value","p.value","CI.Lower_95CI","CI.Upper_95CI","dependent","factor","p.corrected","Sig"
"601","sulc.APARC.lingual~pt_f_INT",-9.219159e-02,0.04939462,-1.8664297372,0.0628319308,-0.1893450770, 0.0049619019,"sulc.APARC.lingual","pt_f_INT",0.311313334,FALSE
"602","sulc.APARC.mobfr~pt_f_INT",-2.840712e-02,0.04548521,-0.6245353624,0.5326900433,-0.1178712637, 0.0610570155,"sulc.APARC.mobfr","pt_f_INT",0.848219174,FALSE
"603","sulc.APARC.mdtm~pt_f_INT", 3.671398e-02,0.04960918, 0.7400642061,0.4597658091,-0.0608615252, 0.1342894812,"sulc.APARC.mdtm","pt_f_INT",0.848219174,FALSE
"604","sulc.APARC.parahpal~pt_f_INT",-6.657472e-02,0.05316858,-1.2521440373,0.2113680370,-0.1711511577, 0.0380017122,"sulc.APARC.parahpal","pt_f_INT",0.718651326,FALSE
"605","sulc.APARC.paracn~pt_f_INT", 1.577505e-02,0.04692424, 0.3361812633,0.7369391477,-0.0765194948, 0.1080695980,"sulc.APARC.paracn","pt_f_INT",0.896064097,FALSE
"606","sulc.APARC.parsopc~pt_f_INT", 2.955280e-02,0.04632608, 0.6379300023,0.5239436522,-0.0615652341, 0.1206708298,"sulc.APARC.parsopc","pt_f_INT",0.848219174,FALSE
"607","sulc.APARC.parsobis~pt_f_INT", 9.569393e-02,0.04612539, 2.0746478440,0.0387623407, 0.0049706473, 0.1864172202,"sulc.APARC.parsobis","pt_f_INT",0.263583917,FALSE
"608","sulc.APARC.parstgris~pt_f_INT", 9.911970e-04,0.04731105, 0.0209506472,0.9832971715,-0.0920641450, 0.0940465391,"sulc.APARC.parstgris","pt_f_INT",0.995646254,FALSE
"609","sulc.APARC.pericc~pt_f_INT", 1.774943e-02,0.05300559, 0.3348595322,0.7379351385,-0.0865064151, 0.1220052665,"sulc.APARC.pericc","pt_f_INT",0.896064097,FALSE
"610","sulc.APARC.postcn~pt_f_INT",-6.770764e-02,0.05018807,-1.3490785021,0.1781990679,-0.1664217537, 0.0310064662,"sulc.APARC.postcn","pt_f_INT",0.673196479,FALSE
"611","sulc.APARC.ptcate~pt_f_INT", 4.461226e-02,0.04325770, 1.0313136805,0.3031182776,-0.0404706250, 0.1296951478,"sulc.APARC.ptcate","pt_f_INT",0.814353984,FALSE
"612","sulc.APARC.precn~pt_f_INT", 4.458646e-02,0.04972098, 0.8967333086,0.3704883566,-0.0532089401, 0.1423818532,"sulc.APARC.precn","pt_f_INT",0.848219174,FALSE
"613","sulc.APARC.pc~pt_f_INT",-8.460961e-03,0.05076465,-0.1666703368,0.8677273701,-0.1083091331, 0.0913872117,"sulc.APARC.pc","pt_f_INT",0.970002955,FALSE
"614","sulc.APARC.rracate~pt_f_INT", 6.172118e-02,0.04065629, 1.5181212188,0.1299023073,-0.0182450329, 0.1416873971,"sulc.APARC.rracate","pt_f_INT",0.552084806,FALSE
"615","sulc.APARC.rrmdfr~pt_f_INT",-2.411757e-02,0.04684599,-0.5148267343,0.6070047276,-0.1162581961, 0.0680230608,"sulc.APARC.rrmdfr","pt_f_INT",0.861311687,FALSE
"616","sulc.APARC.sufr~pt_f_INT",-4.108823e-02,0.04891957,-0.8399139911,0.4015399668,-0.1373073585, 0.0551308924,"sulc.APARC.sufr","pt_f_INT",0.848219174,FALSE
"617","sulc.APARC.supl~pt_f_INT", 5.708794e-03,0.05217971, 0.1094063914,0.9129439576,-0.0969226438, 0.1083402313,"sulc.APARC.supl","pt_f_INT",0.970002955,FALSE
"618","sulc.APARC.sutm~pt_f_INT",-1.076704e-01,0.04817391,-2.2350348988,0.0260565303,-0.2024228608,-0.0129178753,"sulc.APARC.sutm","pt_f_INT",0.263583917,FALSE
"619","sulc.APARC.sm~pt_f_INT", 1.091553e-01,0.04817166, 2.2659651873,0.0240744343, 0.0144072354, 0.2039033722,"sulc.APARC.sm","pt_f_INT",0.263583917,FALSE
"620","sulc.APARC.frpole~pt_f_INT",-1.890996e-02,0.04789327,-0.3948354034,0.6932090596,-0.1131104682, 0.0752905506,"sulc.APARC.frpole","pt_f_INT",0.896064097,FALSE
"621","sulc.APARC.tmpole~pt_f_INT",-2.452400e-04,0.04491077,-0.0054606059,0.9956462538,-0.0885795096, 0.0880890297,"sulc.APARC.tmpole","pt_f_INT",0.995646254,FALSE
"622","sulc.APARC.trvtm~pt_f_INT", 8.234793e-02,0.04433258, 1.8575034780,0.0640939217,-0.0048491226, 0.1695449744,"sulc.APARC.trvtm","pt_f_INT",0.311313334,FALSE
"623","sulc.APARC.insula~pt_f_INT", 3.927582e-02,0.04624667, 0.8492679943,0.3963228138,-0.0516860226, 0.1302376594,"sulc.APARC.insula","pt_f_INT",0.848219174,FALSE
"624","sa.APARC.bankssts~pt_f_INT",-1.071746e-01,0.04280299,-2.5039034825,0.0127456562,-0.1913630848,-0.0229860394,"sa.APARC.bankssts","pt_f_INT",0.072693946,FALSE
"625","sa.APARC.cdacate~pt_f_INT", 4.396813e-02,0.03944227, 1.1147463093,0.2657373409,-0.0336102494, 0.1215465071,"sa.APARC.cdacate","pt_f_INT",0.592862287,FALSE
"626","sa.APARC.cdmdfr~pt_f_INT",-1.931324e-02,0.04226547,-0.4569508239,0.6479948067,-0.1024445141, 0.0638180335,"sa.APARC.cdmdfr","pt_f_INT",0.798683730,FALSE
"627","sa.APARC.cuneus~pt_f_INT", 2.200710e-03,0.04304045, 0.0511311903,0.9592506589,-0.0824548687, 0.0868562878,"sa.APARC.cuneus","pt_f_INT",0.998387004,FALSE
"628","sa.APARC.ehinal~pt_f_INT", 2.045358e-02,0.04974918, 0.4111340581,0.6812302404,-0.0773972932, 0.1183044616,"sa.APARC.ehinal","pt_f_INT",0.798683730,FALSE
"629","sa.APARC.fusiform~pt_f_INT", 3.432466e-02,0.04124648, 0.8321838953,0.4058824796,-0.0468023889, 0.1154517049,"sa.APARC.fusiform","pt_f_INT",0.678354123,FALSE
"630","sa.APARC.ifpl~pt_f_INT",-1.004539e-01,0.04015632,-2.5015719490,0.0128283435,-0.1794367545,-0.0214710996,"sa.APARC.ifpl","pt_f_INT",0.072693946,FALSE
"631","sa.APARC.iftm~pt_f_INT",-9.312965e-02,0.03961382,-2.3509381890,0.0192900530,-0.1710454376,-0.0152138525,"sa.APARC.iftm","pt_f_INT",0.083095675,FALSE
"632","sa.APARC.ihcate~pt_f_INT",-1.081825e-01,0.04060217,-2.6644517490,0.0080746124,-0.1880422848,-0.0283227632,"sa.APARC.ihcate","pt_f_INT",0.070915986,FALSE
"633","sa.APARC.locc~pt_f_INT",-1.075720e-02,0.03866104,-0.2782438448,0.7809923477,-0.0867989899, 0.0652845943,"sa.APARC.locc","pt_f_INT",0.857882844,FALSE
"634","sa.APARC.lobfr~pt_f_INT", 3.057296e-02,0.03704563, 0.8252785711,0.4097853855,-0.0422914898, 0.1034374135,"sa.APARC.lobfr","pt_f_INT",0.678354123,FALSE
"635","sa.APARC.lingual~pt_f_INT",-2.115652e-02,0.05117451,-0.4134190264,0.6795572346,-0.1218108472, 0.0794978135,"sa.APARC.lingual","pt_f_INT",0.798683730,FALSE
"636","sa.APARC.mobfr~pt_f_INT", 1.246962e-03,0.03780082, 0.0329876977,0.9737035297,-0.0731028714, 0.0755967956,"sa.APARC.mobfr","pt_f_INT",0.998387004,FALSE
"637","sa.APARC.mdtm~pt_f_INT",-1.007854e-01,0.03798633,-2.6532014148,0.0083430571,-0.1755000780,-0.0260706766,"sa.APARC.mdtm","pt_f_INT",0.070915986,FALSE
"638","sa.APARC.parahpal~pt_f_INT",-4.602223e-02,0.04343392,-1.0595920217,0.2900736578,-0.1314517094, 0.0394072459,"sa.APARC.parahpal","pt_f_INT",0.592862287,FALSE
"639","sa.APARC.paracn~pt_f_INT",-4.348260e-02,0.04311120,-1.0086149147,0.3138682695,-0.1282773352, 0.0413121333,"sa.APARC.paracn","pt_f_INT",0.592862287,FALSE
"640","sa.APARC.parsopc~pt_f_INT",-1.003611e-01,0.04278271,-2.3458335562,0.0195519235,-0.1845097604,-0.0162124887,"sa.APARC.parsopc","pt_f_INT",0.083095675,FALSE
"641","sa.APARC.parsobis~pt_f_INT",-2.131252e-02,0.03945184,-0.5402161468,0.5893975384,-0.0989097042, 0.0562846670,"sa.APARC.parsobis","pt_f_INT",0.798683730,FALSE
"642","sa.APARC.parstgris~pt_f_INT",-6.900201e-02,0.04512670,-1.5290728551,0.1271653705,-0.1577609939, 0.0197569733,"sa.APARC.parstgris","pt_f_INT",0.360301883,FALSE
"643","sa.APARC.pericc~pt_f_INT", 3.626549e-02,0.05182780, 0.6997304839,0.4845685347,-0.0656737747, 0.1382047509,"sa.APARC.pericc","pt_f_INT",0.748878645,FALSE
"644","sa.APARC.postcn~pt_f_INT",-6.740835e-02,0.03743950,-1.8004605631,0.0726638112,-0.1410475025, 0.0062308118,"sa.APARC.postcn","pt_f_INT",0.247056958,FALSE
"645","sa.APARC.ptcate~pt_f_INT",-3.112750e-02,0.03846899,-0.8091582375,0.4189834288,-0.1067915330, 0.0445365382,"sa.APARC.ptcate","pt_f_INT",0.678354123,FALSE
"646","sa.APARC.precn~pt_f_INT",-1.498106e-01,0.03972278,-3.7714014207,0.0001910518,-0.2279406709,-0.0716804534,"sa.APARC.precn","pt_f_INT",0.006495763,TRUE
"647","sa.APARC.pc~pt_f_INT",-1.117089e-01,0.03903688,-2.8616257680,0.0044726271,-0.1884899374,-0.0349279218,"sa.APARC.pc","pt_f_INT",0.070915986,TRUE
"648","sa.APARC.rracate~pt_f_INT",-7.291236e-02,0.03933953,-1.8534121776,0.0646793346,-0.1502886426, 0.0044639291,"sa.APARC.rracate","pt_f_INT",0.244344153,FALSE
"649","sa.APARC.rrmdfr~pt_f_INT",-7.711998e-05,0.03812043,-0.0020230615,0.9983870042,-0.0750555936, 0.0749013536,"sa.APARC.rrmdfr","pt_f_INT",0.998387004,FALSE
"650","sa.APARC.sufr~pt_f_INT",-6.188959e-02,0.03636675,-1.7018178657,0.0896930181,-0.1334187760, 0.0096395960,"sa.APARC.sufr","pt_f_INT",0.277232965,FALSE
"651","sa.APARC.supl~pt_f_INT",-1.900648e-02,0.04134345,-0.4597215458,0.6460065060,-0.1003242544, 0.0623113019,"sa.APARC.supl","pt_f_INT",0.798683730,FALSE
"652","sa.APARC.sutm~pt_f_INT",-4.033113e-02,0.03763000,-1.0717814773,0.2845695359,-0.1143449763, 0.0336827072,"sa.APARC.sutm","pt_f_INT",0.592862287,FALSE
"653","sa.APARC.sm~pt_f_INT",-4.869556e-02,0.03755679,-1.2965847357,0.1956431778,-0.1225654089, 0.0251742896,"sa.APARC.sm","pt_f_INT",0.511682157,FALSE
"654","sa.APARC.frpole~pt_f_INT", 2.082335e-02,0.04195272, 0.4963528897,0.6199624610,-0.0616927746, 0.1033394776,"sa.APARC.frpole","pt_f_INT",0.798683730,FALSE
"655","sa.APARC.tmpole~pt_f_INT", 4.410164e-02,0.04259865, 1.0352826531,0.3012641506,-0.0396849569, 0.1278882339,"sa.APARC.tmpole","pt_f_INT",0.592862287,FALSE
"656","sa.APARC.trvtm~pt_f_INT",-1.261847e-02,0.04560571,-0.2766861229,0.7821872988,-0.1023195997, 0.0770826681,"sa.APARC.trvtm","pt_f_INT",0.857882844,FALSE
"657","sa.APARC.insula~pt_f_INT",-1.643496e-02,0.03961228,-0.4148955939,0.6784769647,-0.0943477220, 0.0614778010,"sa.APARC.insula","pt_f_INT",0.798683730,FALSE
"658","vol.APARC.bankssts~pt_f_INT",-9.200758e-02,0.04278534,-2.1504464758,0.0322163291,-0.1761613821,-0.0078537812,"vol.APARC.bankssts","pt_f_INT",0.130861002,FALSE
"659","vol.APARC.cdacate~pt_f_INT", 2.831351e-02,0.03813443, 0.7424657719,0.4583118547,-0.0466924930, 0.1033195115,"vol.APARC.cdacate","pt_f_INT",0.653288578,FALSE
"660","vol.APARC.cdmdfr~pt_f_INT",-1.015735e-02,0.04292423,-0.2366343435,0.8130813181,-0.0945843194, 0.0742696276,"vol.APARC.cdmdfr","pt_f_INT",0.863898901,FALSE
"661","vol.APARC.cuneus~pt_f_INT",-6.329052e-02,0.04272142,-1.4814703928,0.1393966532,-0.1473186002, 0.0207375605,"vol.APARC.cuneus","pt_f_INT",0.338534729,FALSE
"662","vol.APARC.ehinal~pt_f_INT",-7.108526e-02,0.04752121,-1.4958638007,0.1356059899,-0.1645539760, 0.0223834527,"vol.APARC.ehinal","pt_f_INT",0.338534729,FALSE
"663","vol.APARC.fusiform~pt_f_INT", 1.003585e-02,0.04052060, 0.2476728277,0.8045353215,-0.0696634652, 0.0897351670,"vol.APARC.fusiform","pt_f_INT",0.863898901,FALSE
"664","vol.APARC.ifpl~pt_f_INT",-8.827753e-02,0.04156727,-2.1237268116,0.0344062117,-0.1700355339,-0.0065195263,"vol.APARC.ifpl","pt_f_INT",0.130861002,FALSE
"665","vol.APARC.iftm~pt_f_INT",-1.138189e-01,0.03981783,-2.8584911411,0.0045160030,-0.1921359566,-0.0355018579,"vol.APARC.iftm","pt_f_INT",0.051181367,TRUE
"666","vol.APARC.ihcate~pt_f_INT",-1.079693e-01,0.04083298,-2.6441687538,0.0085643602,-0.1882830161,-0.0276555518,"vol.APARC.ihcate","pt_f_INT",0.058237649,FALSE
"667","vol.APARC.locc~pt_f_INT",-3.873482e-02,0.03776447,-1.0256947123,0.3057562115,-0.1130131566, 0.0355435179,"vol.APARC.locc","pt_f_INT",0.595758302,FALSE
"668","vol.APARC.lobfr~pt_f_INT",-2.840535e-02,0.03557576,-0.7984468462,0.4251621019,-0.0983787355, 0.0415680359,"vol.APARC.lobfr","pt_f_INT",0.653288578,FALSE
"669","vol.APARC.lingual~pt_f_INT",-4.896337e-02,0.04869943,-1.0054197684,0.3154014540,-0.1447494887, 0.0468227578,"vol.APARC.lingual","pt_f_INT",0.595758302,FALSE
"670","vol.APARC.mobfr~pt_f_INT",-1.027881e-02,0.03879257,-0.2649686138,0.7911923386,-0.0865792940, 0.0660216685,"vol.APARC.mobfr","pt_f_INT",0.863898901,FALSE
"671","vol.APARC.mdtm~pt_f_INT",-1.258049e-01,0.03807717,-3.3039443235,0.0010536338,-0.2006982406,-0.0509114752,"vol.APARC.mdtm","pt_f_INT",0.017911775,TRUE
"672","vol.APARC.parahpal~pt_f_INT",-3.083463e-02,0.04445251,-0.6936532981,0.4883677674,-0.1182675511, 0.0565982967,"vol.APARC.parahpal","pt_f_INT",0.664180164,FALSE
"673","vol.APARC.paracn~pt_f_INT",-2.232590e-02,0.04327428,-0.5159162097,0.6062443654,-0.1074413893, 0.0627895858,"vol.APARC.paracn","pt_f_INT",0.792781093,FALSE
"674","vol.APARC.parsopc~pt_f_INT",-9.160797e-02,0.04319164,-2.1209650801,0.0346396769,-0.1765609219,-0.0066550135,"vol.APARC.parsopc","pt_f_INT",0.130861002,FALSE
"675","vol.APARC.parsobis~pt_f_INT",-6.135247e-02,0.04128797,-1.4859647881,0.1382043074,-0.1425611143, 0.0198561789,"vol.APARC.parsobis","pt_f_INT",0.338534729,FALSE
"676","vol.APARC.parstgris~pt_f_INT",-7.311114e-02,0.04630025,-1.5790658050,0.1152400194,-0.1641783529, 0.0179560798,"vol.APARC.parstgris","pt_f_INT",0.338534729,FALSE
"677","vol.APARC.pericc~pt_f_INT", 2.651170e-03,0.04807806, 0.0551430229,0.9560565328,-0.0919128028, 0.0972151422,"vol.APARC.pericc","pt_f_INT",0.956056533,FALSE
"678","vol.APARC.postcn~pt_f_INT",-6.930851e-02,0.03941531,-1.7584160766,0.0795659336,-0.1468338447, 0.0082168285,"vol.APARC.postcn","pt_f_INT",0.270524174,FALSE
"679","vol.APARC.ptcate~pt_f_INT",-4.132027e-02,0.03811391,-1.0841256792,0.2790683128,-0.1162859042, 0.0336453710,"vol.APARC.ptcate","pt_f_INT",0.593020165,FALSE
"680","vol.APARC.precn~pt_f_INT",-1.048157e-01,0.03911642,-2.6795826698,0.0077258237,-0.1817531338,-0.0278782176,"vol.APARC.precn","pt_f_INT",0.058237649,FALSE
"681","vol.APARC.pc~pt_f_INT",-1.305903e-01,0.03754162,-3.4785480926,0.0005688878,-0.2044303223,-0.0567503116,"vol.APARC.pc","pt_f_INT",0.017911775,TRUE
"682","vol.APARC.rracate~pt_f_INT",-8.845656e-02,0.03915844,-2.2589401501,0.0245127105,-0.1654766685,-0.0114364608,"vol.APARC.rracate","pt_f_INT",0.130861002,FALSE
"683","vol.APARC.rrmdfr~pt_f_INT", 1.406573e-02,0.03872462, 0.3632245627,0.7166602368,-0.0621011078, 0.0902325759,"vol.APARC.rrmdfr","pt_f_INT",0.863898901,FALSE
"684","vol.APARC.sufr~pt_f_INT",-3.285628e-02,0.03503259,-0.9378776282,0.3489653061,-0.1017613135, 0.0360487557,"vol.APARC.sufr","pt_f_INT",0.624464232,FALSE
"685","vol.APARC.supl~pt_f_INT",-1.739275e-02,0.04123438,-0.4218020648,0.6734329662,-0.0984959882, 0.0637104957,"vol.APARC.supl","pt_f_INT",0.848026698,FALSE
"686","vol.APARC.sutm~pt_f_INT",-3.327450e-02,0.03807728,-0.8738675899,0.3828000009,-0.1081680944, 0.0416190930,"vol.APARC.sutm","pt_f_INT",0.650760002,FALSE
"687","vol.APARC.sm~pt_f_INT",-5.096467e-02,0.03822679,-1.3332186844,0.1833422642,-0.1261523218, 0.0242229901,"vol.APARC.sm","pt_f_INT",0.415575799,FALSE
"688","vol.APARC.frpole~pt_f_INT",-3.536223e-03,0.04405114,-0.0802753861,0.9360649146,-0.0901797142, 0.0831072690,"vol.APARC.frpole","pt_f_INT",0.956056533,FALSE
"689","vol.APARC.tmpole~pt_f_INT", 1.398113e-02,0.04626426, 0.3022014881,0.7626810997,-0.0770153127, 0.1049775715,"vol.APARC.tmpole","pt_f_INT",0.863898901,FALSE
"690","vol.APARC.trvtm~pt_f_INT",-3.308317e-02,0.04484088,-0.7377902739,0.4611448788,-0.1212799818, 0.0551136485,"vol.APARC.trvtm","pt_f_INT",0.653288578,FALSE
"691","vol.APARC.insula~pt_f_INT",-3.052359e-02,0.03966803,-0.7694758028,0.4421389304,-0.1085460116, 0.0474988290,"vol.APARC.insula","pt_f_INT",0.653288578,FALSE
"692","vol.ASEG.tp~pt_f_INT",-1.789474e-02,0.03623357,-0.4938718584,0.6217118654,-0.0891619706, 0.0533724896,"vol.ASEG.tp","pt_f_INT",0.935960777,FALSE
"693","vol.ASEG.caudate~pt_f_INT",-1.310912e-01,0.04531848,-2.8926650769,0.0040631358,-0.2202273625,-0.0419549864,"vol.ASEG.caudate","pt_f_INT",0.036568223,TRUE
"694","vol.ASEG.putamen~pt_f_INT",-2.284187e-02,0.04655256,-0.4906683838,0.6239738514,-0.1144053606, 0.0687216202,"vol.ASEG.putamen","pt_f_INT",0.935960777,FALSE
"695","vol.ASEG.pallidum~pt_f_INT",-4.361653e-02,0.04227448,-1.0317460391,0.3029159299,-0.1267655335, 0.0395324746,"vol.ASEG.pallidum","pt_f_INT",0.681560842,FALSE
"696","vol.ASEG.hpus~pt_f_INT",-8.391560e-03,0.04313252,-0.1945529667,0.8458577716,-0.0932282278, 0.0764451078,"vol.ASEG.hpus","pt_f_INT",0.951589993,FALSE
"697","vol.ASEG.amygdala~pt_f_INT",-5.326424e-04,0.03851044,-0.0138311167,0.9889727353,-0.0762782101, 0.0752129253,"vol.ASEG.amygdala","pt_f_INT",0.988972735,FALSE
"698","vol.ASEG.aa~pt_f_INT",-7.269510e-02,0.04277117,-1.6996284426,0.0901048049,-0.1568210287, 0.0114308344,"vol.ASEG.aa","pt_f_INT",0.405471622,FALSE
"699","vol.ASEG.vedc~pt_f_INT", 1.060222e-02,0.03698486, 0.2866637966,0.7745423364,-0.0621427186, 0.0833471621,"vol.ASEG.vedc","pt_f_INT",0.951589993,FALSE
"700","bl.vol.ASEG.subcorticalgv~pt_f_INT",-4.683230e-02,0.03242069,-1.4445191708,0.1495031951,-0.1103756817, 0.0167110748,"bl.vol.ASEG.subcorticalgv","pt_f_INT",0.448509585,FALSE
"701","dtifa_fx~pt_f_INT", 6.119148e-02,0.05089701, 1.2022607923,0.2301431421,-0.0389400203, 0.1613229789,"dtifa_fx","pt_f_INT",0.322666500,FALSE
"702","dtifa_cgc~pt_f_INT", 3.424021e-02,0.05103266, 0.6709470590,0.5027337509,-0.0661581581, 0.1346385865,"dtifa_cgc","pt_f_INT",0.558593057,FALSE
"703","dtifa_cgh~pt_f_INT", 3.939313e-02,0.04956160, 0.7948316704,0.4272950617,-0.0581111660, 0.1368974176,"dtifa_cgh","pt_f_INT",0.502700073,FALSE
"704","dtifa_cst~pt_f_INT", 1.561962e-01,0.05231946, 2.9854327474,0.0030480389, 0.0532662955, 0.2591261799,"dtifa_cst","pt_f_INT",0.060960778,TRUE
"705","dtifa_atr~pt_f_INT", 7.292957e-02,0.05061608, 1.4408381107,0.1505990929,-0.0266492380, 0.1725083847,"dtifa_atr","pt_f_INT",0.273816533,FALSE
"706","dtifa_unc~pt_f_INT", 9.243065e-02,0.04597236, 2.0105702489,0.0452016838, 0.0019875983, 0.1828737051,"dtifa_unc","pt_f_INT",0.214583994,FALSE
"707","dtifa_ilf~pt_f_INT", 6.107223e-02,0.05217703, 1.1704811060,0.2426702654,-0.0415775041, 0.1637219680,"dtifa_ilf","pt_f_INT",0.322666500,FALSE
"708","dtifa_ifo~pt_f_INT", 9.152859e-02,0.04931702, 1.8559227611,0.0643751982,-0.0054945499, 0.1885517208,"dtifa_ifo","pt_f_INT",0.214583994,FALSE
"709","dtifa_slf~pt_f_INT", 9.592008e-02,0.04734239, 2.0260930384,0.0435768367, 0.0027817171, 0.1890584507,"dtifa_slf","pt_f_INT",0.214583994,FALSE
"710","dtifa_tslf~pt_f_INT", 9.149079e-02,0.04745255, 1.9280478265,0.0547255689,-0.0018643055, 0.1848458937,"dtifa_tslf","pt_f_INT",0.214583994,FALSE
"711","dtifa_pslf~pt_f_INT", 9.531561e-02,0.04754038, 2.0049399634,0.0458035804, 0.0017877255, 0.1888435027,"dtifa_pslf","pt_f_INT",0.214583994,FALSE
"712","dtifa_scs~pt_f_INT", 7.246537e-02,0.04845274, 1.4955887842,0.1357372312,-0.0228574258, 0.1677881727,"dtifa_scs","pt_f_INT",0.273816533,FALSE
"713","dtifa_fscs~pt_f_INT", 7.886233e-02,0.04995396, 1.5787003158,0.1153836067,-0.0194138703, 0.1771385230,"dtifa_fscs","pt_f_INT",0.273816533,FALSE
"714","dtifa_pscs~pt_f_INT", 7.050523e-02,0.04844187, 1.4554607355,0.1465129579,-0.0247961740, 0.1658066424,"dtifa_pscs","pt_f_INT",0.273816533,FALSE
"715","dtifa_sifc~pt_f_INT", 5.829095e-02,0.05069339, 1.1498729287,0.2510468696,-0.0414399519, 0.1580218584,"dtifa_sifc","pt_f_INT",0.322666500,FALSE
"716","dtifa_ifsfc~pt_f_INT", 5.565675e-02,0.04913148, 1.1328124709,0.2581332001,-0.0410013570, 0.1523148642,"dtifa_ifsfc","pt_f_INT",0.322666500,FALSE
"717","dtifa_fxcut~pt_f_INT", 1.294244e-02,0.05383460, 0.2404112258,0.8101639899,-0.0929682916, 0.1188531782,"dtifa_fxcut","pt_f_INT",0.810163990,FALSE
"718","bl.dtifa_fmaj~pt_f_INT", 2.922755e-02,0.05208922, 0.5611055701,0.5751146229,-0.0728654450, 0.1313205491,"bl.dtifa_fmaj","pt_f_INT",0.605383814,FALSE
"719","bl.dtifa_fmin~pt_f_INT", 8.710155e-02,0.04998141, 1.7426788692,0.0823414252,-0.0108602173, 0.1850633245,"bl.dtifa_fmin","pt_f_INT",0.235261215,FALSE
"720","bl.dtifa_cc~pt_f_INT", 6.376197e-02,0.04655406, 1.3696329719,0.1717529249,-0.0274823033, 0.1550062446,"bl.dtifa_cc","pt_f_INT",0.286254875,FALSE
"721","dtimd_fx~pt_f_INT",-2.157951e-01,0.05551291,-3.8872950385,0.0001230419,-0.3250075952,-0.1065825387,"dtimd_fx","pt_f_INT",0.002460838,TRUE
"722","dtimd_cgc~pt_f_INT",-7.312556e-02,0.04435721,-1.6485609993,0.1002098748,-0.1603910791, 0.0141399517,"dtimd_cgc","pt_f_INT",0.160874761,FALSE
"723","dtimd_cgh~pt_f_INT",-7.818505e-02,0.04899220,-1.5958671359,0.1114963658,-0.1745691554, 0.0181990591,"dtimd_cgh","pt_f_INT",0.160874761,FALSE
"724","dtimd_cst~pt_f_INT",-7.136323e-02,0.04585938,-1.5561314983,0.1206560710,-0.1615840266, 0.0188575666,"dtimd_cst","pt_f_INT",0.160874761,FALSE
"725","dtimd_atr~pt_f_INT",-8.647500e-02,0.04914343,-1.7596452759,0.0794145996,-0.1831566148, 0.0102066147,"dtimd_atr","pt_f_INT",0.160874761,FALSE
"726","dtimd_unc~pt_f_INT",-6.921236e-02,0.04567576,-1.5152976498,0.1306750115,-0.1590719036, 0.0206471750,"dtimd_unc","pt_f_INT",0.163343764,FALSE
"727","dtimd_ilf~pt_f_INT",-8.701627e-02,0.05032263,-1.7291677838,0.0847345199,-0.1860177811, 0.0119852318,"dtimd_ilf","pt_f_INT",0.160874761,FALSE
"728","dtimd_ifo~pt_f_INT",-6.590019e-02,0.04778389,-1.3791297099,0.1688089527,-0.1599071390, 0.0281067674,"dtimd_ifo","pt_f_INT",0.198598768,FALSE
"729","dtimd_slf~pt_f_INT",-9.211915e-02,0.04899848,-1.8800409760,0.0610023160,-0.1885156067, 0.0042773043,"dtimd_slf","pt_f_INT",0.152505790,FALSE
"730","dtimd_tslf~pt_f_INT",-7.775200e-02,0.04926080,-1.5783747734,0.1154583438,-0.1746645183, 0.0191605206,"dtimd_tslf","pt_f_INT",0.160874761,FALSE
"731","dtimd_pslf~pt_f_INT",-1.018353e-01,0.04876644,-2.0882253687,0.0375604051,-0.1977752519,-0.0058953627,"dtimd_pslf","pt_f_INT",0.125201350,FALSE
"732","dtimd_scs~pt_f_INT",-1.009523e-01,0.04593689,-2.1976292422,0.0286850226,-0.1913255279,-0.0105789731,"dtimd_scs","pt_f_INT",0.114740090,FALSE
"733","dtimd_fscs~pt_f_INT",-1.310286e-01,0.04606229,-2.8445949324,0.0047305054,-0.2216485594,-0.0404085770,"dtimd_fscs","pt_f_INT",0.031536703,TRUE
"734","dtimd_pscs~pt_f_INT",-9.172871e-02,0.04762862,-1.9259157978,0.0549923720,-0.1854301962, 0.0019727684,"dtimd_pscs","pt_f_INT",0.152505790,FALSE
"735","dtimd_sifc~pt_f_INT",-5.203680e-02,0.04188282,-1.2424376652,0.2149763846,-0.1344343720, 0.0303607736,"dtimd_sifc","pt_f_INT",0.226290931,FALSE
"736","dtimd_ifsfc~pt_f_INT",-1.186155e-01,0.04848197,-2.4465907152,0.0149541824,-0.2139958402,-0.0232352314,"dtimd_ifsfc","pt_f_INT",0.074770912,FALSE
"737","dtimd_fxcut~pt_f_INT",-1.750281e-01,0.05601551,-3.1246367898,0.0019416850,-0.2852294151,-0.0648268124,"dtimd_fxcut","pt_f_INT",0.019416850,TRUE
"738","bl.dtimd_fmaj~pt_f_INT",-2.793233e-02,0.05387348,-0.5184801521,0.6044783012,-0.1335224198, 0.0776577558,"bl.dtimd_fmaj","pt_f_INT",0.604478301,FALSE
"739","bl.dtimd_fmin~pt_f_INT",-8.818892e-02,0.05448183,-1.6186850135,0.1064910527,-0.1949713377, 0.0185935021,"bl.dtimd_fmin","pt_f_INT",0.160874761,FALSE
"740","bl.dtimd_cc~pt_f_INT",-6.956997e-02,0.05262652,-1.3219564358,0.1871180946,-0.1727160663, 0.0335761201,"bl.dtimd_cc","pt_f_INT",0.207908994,FALSE
